symbol,publishedAt,title,description,sentiment,neg,neu,pos,url
TCS,2025-10-28T12:57:11Z,"From Amazon to Microsoft, tech layoffs to affect over 80,000 amid AI-led restructuring","Amazon is joining the ranks of big tech who have in the recent months shaved staffing strength as increased investment in AI reshapes the industry. Overall, at least 81,416 jobs have been directly impacted due to AI-led restructuring.",positive,0.0019954066,0.02652347,0.9714811,https://www.livemint.com/companies/news/amazon-meta-microsoft-google-intel-tcs-ibm-tech-layoffs-affect-over-80000-employees-job-cuts-amid-ai-led-restructuring-11761650682635.html
TCS,2025-10-28T11:34:17Z,MMA’s ‘Future Ready’ Convention inspires 1200+ management students,"The day-long convention served as a platform for young leaders to engage with industry experts, explore the impact of AI on the future of work, and understand the evolving role of human skills in an increasingly digital era",neutral,0.02826258,0.9717358,1.6273461e-06,https://www.thehindubusinessline.com/news/education/mmas-future-ready-convention-inspires-1200-management-students/article70212050.ece
TCS,2025-10-28T09:21:22Z,IT firms have found a workaround H-1B visa hike. And it's boosting margins.,"Five of the country’s 13 large IT solutions providers—Infosys Ltd, HCL Technologies Ltd, Tech Mahindra Ltd, Persistent Systems Ltd, and L&amp;T Technology Services Ltd—have recorded improved operating margins in the September quarter.",neutral,5.9574007e-10,1.0,3.4765801e-09,https://www.livemint.com/companies/donald-trump-h-1b-visa-fee-hike-indian-it-firms-offshore-strategy-boosts-operating-margins-infosys-hcl-walmart-ltts-11761625895147.html
TCS,2025-10-28T08:35:23Z,Marks & Spencer swaps out TCS for fresh helpdesk deal,"Move follows months-long procurement process as retailer refreshes parts of its IT support setup
UK retailer Marks & Spencer has replaced Tata Consultancy Services as its IT service desk provider following a procurement process that began in January.…",negative,0.99994314,2.7217518e-05,2.9717019e-05,https://biztoc.com/x/7f6e7091e5ab399e
TCS,2025-10-28T08:30:07Z,Marks & Spencer swaps out TCS for fresh helpdesk deal,"Move follows months-long procurement process as retailer refreshes parts of its IT support setup
UK retailer Marks & Spencer has replaced Tata Consultancy Services as its IT service desk provider following a procurement process that began in January.…",negative,0.99994314,2.7217518e-05,2.9717019e-05,https://www.theregister.com/2025/10/28/marks_spencer_helpdesk_deal/
TCS,2025-10-28T08:05:00Z,"Billions lost, factories stalled, trust broken: The real price of cybercrime in 2025","In a world increasingly dependent on digital infrastructure, cyberattacks are wreaking havoc and shaking the very foundations of global commerce. High-profile companies like Jaguar Land Rover and Marks & Spencer have suffered devastating financial losses, und…",positive,1.2684387e-05,0.00010357459,0.9998838,https://economictimes.indiatimes.com/news/international/global-trends/billions-lost-factories-stalled-trust-broken-the-real-price-of-cybercrime-in-2025/articleshow/124867937.cms
TCS,2025-10-28T04:22:34Z,"MCX hit by fresh tech glitch, trading starts late from backup centre","MCX delayed trading by 30 minutes after a technical glitch a day after launching BULLDEX options, shifting operations to its disaster recovery site",positive,1.0867753e-05,4.5383586e-06,0.9999846,https://www.thehindubusinessline.com/markets/commodities/mcx-hit-by-fresh-tech-glitch-trading-starts-late-from-backup-centre/article70211087.ece
TCS,2025-10-28T04:01:00Z,Tag Heuer CEO Antoine Pin on Being in the Fast Lane Thanks to Formula 1 and Running,The Swiss watchmaker is receiving the WWD Honor for Watch Brand of the Year for a winning streak that includes being official timekeeper of both sports and a raft of innovative releases.,neutral,3.850578e-06,0.99999595,2.0810548e-07,http://wwd.com/accessories-news/watches/tag-heuer-ceo-antoine-pin-formula-1-running-winning-1238318173/
TCS,2025-10-28T03:54:20Z,"FIIs load up on 292 smallcap stocks, 131 already multibaggers as smart money turns risk-on",Foreign investors are actively buying Indian smallcap stocks. This is happening even as these companies have already seen significant price jumps. This trend suggests a strong belief in India's growth potential. Experts believe this segment offers opportuniti…,neutral,3.828897e-08,1.0,1.09821565e-08,https://economictimes.indiatimes.com/markets/stocks/news/fiis-load-up-on-292-smallcap-stocks-131-already-multibaggers-as-smart-money-turns-risk-on/articleshow/124863418.cms
TCS,2025-10-28T01:18:24Z,Stock Market Live Updates 28 October 2025: Kirloskar Oil Engines (₹939.90) – BUY,"Sensex, Nifty, Share Prices LIVE: The outlook is bullish for Kirloskar Oil Engines. The stock has been moving in a bull channel since mid-May this year. The 4.5 per cent rise on Monday has begun from the lower end of the channel.

That keeps the chances high …",neutral,9.948536e-09,1.0,1.462972e-08,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-live-updates-28th-oct-2025/article70209778.ece
TCS,2025-10-28T00:00:00Z,Cell autonomous polarization by the planar cell polarity signaling pathway,"Weiner et. al. show that PCP signaling polarizes Drosophila cells even in the absence of Flamingo-mediated intercellular communication. Positive and negative feedback can act cell-autonomously to establish PCP asymmetry, revealing that PCP shares core logic w…",neutral,0.041929882,0.9579622,0.00010789101,https://www.nature.com/articles/s41467-025-64563-z
TCS,2025-10-27T15:07:23Z,Explore Japan By Private Jet: TCS World Travel’s New 11-Day Journey,The travel company is debuting a Japan trip next June with a new Airbus A321neo-LR spotlighting off the beaten track destinations and different activities.,negative,0.9998838,0.000113103015,3.104295e-06,https://www.forbes.com/sites/lauriewerner/2025/10/27/explore-japan-by-private-jet-tcs-world-travels-new-11-day-journey/
TCS,2025-10-27T14:59:49Z,Zerodha to offer US stock market investment in next quarter,"A lot of people tagged me on social media and asked about the US investing thing. We are working on it and we should have something in the next quarter. It is a product launch,” Nithin Kamath said",negative,0.99994826,1.007306e-05,4.1582163e-05,https://www.thehindubusinessline.com/markets/stock-markets/zerodha-to-offer-us-stock-market-investment-in-next-quarter/article70209161.ece
TCS,2025-10-27T14:00:00Z,Genome-wide analysis identifies susceptibility loci for heart failure and nonischemic cardiomyopathy subtype in the East Asian populations,"Author summary Heart failure (HF), a serious cardiovascular condition resulting from abnormalities in multiple biological processes, affects over 64 million people worldwide. Both genetic factors and exposure to environmental factors contribute to HF onset, w…",negative,0.99993145,9.517636e-07,6.7635585e-05,https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1011897
TCS,2025-10-27T11:30:00Z,Tata Consultancy Services Refutes Losing M&S Contract After Cyber-Attack,The IT outsourcing giant said its service desk contract with Marks & Spencer was terminated long before the hack,negative,0.6820461,9.272703e-05,0.31786123,https://www.infosecurity-magazine.com/news/tcs-refutes-losing-ms-contract/
TCS,2025-10-27T11:07:29Z,"Advantage conglomerates: How Tech Mahindra, TCS are tapping into group cos to boost revenues","TCS and Tech Mahindra are leveraging affiliations with group companies to expand business. While TCS has direct contracts with peers in the Tata Group, Tech Mahindra offers a suite of real estate to finance services to clientele among global capability centre…",neutral,8.149513e-05,0.9999182,2.3181121e-07,https://www.livemint.com/companies/india-conglomerates-tata-tcs-tech-mahindra-india-it-services-it-services-tata-sons-gccs-clientele-talent-spending-11761501066377.html
TCS,2025-10-27T10:16:05Z,"TCS denies losing $1 billion Marks & Spencer contract over cyber attack, dubs reports as 'misleading'","Tata Consultancy Services (TCS) has denied reports of losing a $1 billion contract from British giant Marks &amp; Spencer, following cyberattack-related failures.",positive,0.000666411,0.00013438246,0.9991992,https://www.livemint.com/companies/news/tcs-marks-and-spencer-deal-denies-misleading-report-on-losing-1-billion-marks-and-spencer-contract-over-cyber-attack-11761558932964.html
TCS,2025-10-27T06:35:24Z,TCS clarifies: Marks & Spencer contract ended before cyberattack,"TCS denied any role in Marks & Spencer’s £300-million cyberattack, saying its contract ended before the breach and calling The Telegraph’s report “misleading.”",negative,0.9973296,4.2158605e-05,0.0026281606,https://www.thehindubusinessline.com/info-tech/tcs-clarifies-marks-spencer-contract-ended-before-cyberattack/article70207299.ece
TCS,2025-10-27T04:13:16Z,TCS denies losing UK’s Marks & Spencer as a client over £300 million cyberattack,"In a clarification to stock exchanges on Monday, TCS termed the report 'misleading' and 'factually inaccurate', including the size of the contract and the continuity of its work with M&S.",negative,0.88396776,0.0024275242,0.11360471,https://economictimes.indiatimes.com/tech/information-tech/tcs-denies-losing-uks-marks-spencer-as-a-client-over-300-million-cyberattack/articleshow/124839473.cms
TCS,2025-10-27T03:30:54Z,'Painful to see what's happening': Tata veteran Noshir Soonawala urges resolution as group broils under governance storm,"Longtime Tata Group veteran Noshir Soonawala expressed pain over ongoing disagreements among Tata Trusts trustees.  He hopes for a resolution to the governance tensions that emerged after Ratan Tata's passing.  Soonawala, now an outsider, reflects on the comp…",positive,5.7284156e-05,0.00014281957,0.9997999,https://economictimes.indiatimes.com/news/company/corporate-trends/painful-to-see-whats-happening-tata-veteran-noshir-soonawala-urges-resolution-as-group-broils-under-governance-storm/articleshow/124838634.cms
TCS,2025-10-27T03:30:00Z,Can Nifty break records this week? Here’s what the charts say,"Nifty paused its six-day winning streak, with analysts suggesting potential near-term drift towards 25,400 before resuming an upside trajectory. While banking stocks show vulnerability, Oil & Gas counters, especially Reliance Industries, offer resilience. Fur…",positive,0.004116654,0.2752085,0.7206748,https://economictimes.indiatimes.com/markets/expert-view/can-nifty-break-records-this-week-heres-what-the-charts-say/articleshow/124837780.cms
TCS,2025-10-27T02:00:06Z,TCS Denies Report On Losing Marks & Spencer Contract Due To Cyberattack Failures,"Tata Consultancy Services Ltd. denied a UK media report that said apparel retailer Marks & Spencer ditched the Indian IT outsourcing giant, accused of being at fault for its devastating cyberattack earlier this year.",positive,0.00018883008,3.2217333e-05,0.9997789,https://www.ndtvprofit.com/business/tcs-denies-report-on-losing-marks-spencer-contract-due-to-cyberattack-failures
TCS,2025-10-27T01:10:19Z,All You Need To Know Before Going Into Trade On Monday,"The benchmark indices ended in red with Nifty ending below the 25,800 mark. Nifty 50 ended 0.37% lower at 25,795.15 and Sensex closed 0.41% lower at 84,211.88 on Friday. The Nifty fell over 0.67% during the day to 25,718.20, while the Sensex was down 0.71% to…",positive,0.038631413,0.000874881,0.9604937,https://www.ndtvprofit.com/markets/stock-market-today-all-you-need-to-know-before-going-into-trade-on-oct-27
TCS,2025-10-27T00:59:21Z,'Not due to cyber attack': TCS reveals why Marks & Spencer didn't renew contract,"India Business News: BENGALURU: TCS said that a report published in The Telegraph on Sunday, which claimed that Marks & Spencer did not renew its '$1-billion' contract.",negative,0.99976987,6.606238e-06,0.00022356617,https://timesofindia.indiatimes.com/business/india-business/not-due-to-cyber-attack-tcs-dismisses-uk-media-report-reveals-why-marks-spencer-didnt-renew-contract/articleshow/124837333.cms
TCS,2025-10-27T00:39:00Z,Exit dialogue: What would you consider a decent severance pay?,"Explore the complexities of severance pay, layoff trends, and their impact on employee perceptions and brand value.",negative,0.9990829,2.8092506e-06,0.0009142504,https://www.thehindubusinessline.com/specials/corporate-file/exit-dialogue-what-would-you-consider-a-decent-severance-pay/article70204779.ece
TCS,2025-10-27T00:30:00Z,"Indian IT sees pockets of H2 recovery in US, EU as BFSI revs up","Emerging from the shadows, India's IT sector is experiencing resurgence, driven by a flourishing BFSI environment in North America and Europe. While difficulties remain, rising deal closures and expanding teams paint a promising picture for the upcoming fisca…",neutral,4.1727315e-09,1.0,9.331767e-09,https://economictimes.indiatimes.com/tech/information-tech/indian-it-sees-pockets-of-h2-recovery-in-us-eu-as-bfsi-revs-up/articleshow/124833768.cms
TCS,2025-10-27T00:10:11Z,"After US lawyers, lawmakers now flay Trump’s ‘arbitrary’ H-1B visa order","Following Trump's H-1B visa fee hike to $100,000, bipartisan lawmakers argue the decision lacks congressional approval and threatens economic growth.&nbsp;",positive,0.004857716,0.00022848985,0.9949138,https://www.livemint.com/companies/news/donald-trump-h-1b-visa-it-companies-technology-jobs-donald-john-bacon-11761454123645.html
TCS,2025-10-26T10:12:19Z,Ahead of Market: 10 things that will decide D-Street action on Monday,"Indian markets saw mixed activity on Friday, with over 155 stocks hitting 52-week highs while 68 slipped to 52-week lows. Notable gainers included SCI, Hindalco, and Cummins India, while Ceat, Jindal Saw, Cipla, and HUL faced selling pressure. Overall sentime…",positive,0.00012275708,5.5380835e-05,0.99982184,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-d-street-action-on-monday/articleshow/124825901.cms
TCS,2025-10-26T07:46:50Z,"Global insurers, not LIC, top Adani investors; Apollo, Athene lead","While LIC’s Adani exposure draws scrutiny, global insurers like Apollo and Athene are betting big on the conglomerate’s airports, ports, and green energy.",negative,0.80793154,0.0001248882,0.19194347,https://www.thehindubusinessline.com/money-and-banking/global-insurers-not-lic-top-adani-investors-apollo-athene-lead/article70204370.ece
TCS,2025-10-26T07:14:09Z,"US life insurers, not LIC, fuel Adani’s $10-billion funding spree",Global insurers are now key financiers for Adani Group companies. This comes as India's LIC faces scrutiny over its investments. Athene Insurance led a significant debt investment in Mumbai International Airport Ltd. Adani Green Energy also secured funding. A…,negative,0.7357833,2.626092e-05,0.26419047,https://economictimes.indiatimes.com/news/company/corporate-trends/us-life-insurers-not-lic-fuel-adanis-10-billion-funding-spree/articleshow/124823936.cms
TCS,2025-10-26T06:38:20Z,7 pink animals that look straight out of a fairy-tale,"Nature's palette surprises with vibrant pink creatures, from farm pigs bred for lighter skin to the striking orchid mantis mimicking flowers. Discover the erythristic pink katydid, the desert-adapted web-footed gecko, and the warning-coloured pink dragon mill…",negative,0.9108921,0.088512965,0.00059487275,https://timesofindia.indiatimes.com/etimes/trending/7-pink-animals-that-look-straight-out-of-a-fairy-tale/articleshow/124823459.cms
TCS,2025-10-26T06:35:54Z,"Mcap Of Seven Most-Valued Firms Jumps By Rs 1.55 Lakh Crore: Reliance, TCS shine","The combined market valuation of seven of the top-10 most valued firms jumped by Rs 1,55,710.74 crore in the holiday-shortened last week, with Reliance Industries and Tata Consultancy Services emerging as the biggest gainers, amid a positive trend in domestic…",neutral,1.6704736e-07,0.99999964,2.8256733e-07,https://www.ndtvprofit.com/markets/mcap-of-seven-of-top-10-most-valued-firms-jumps-by-rs-155-lakh-crore-reliance-tcs-shine
TCS,2025-10-26T06:15:12Z,"M-cap of 7 of top-10 most valued firms jumps by Rs 1.55 lakh cr; Reliance, TCS shine","The combined market valuation of seven of the top-10 most valued firms jumped by Rs 1,55,710.74 crore in the holiday-shortened last week, with Reliance Industries and Tata Consultancy Services emerging as the biggest gainers, amid a positive trend in domestic…",neutral,2.3015775e-07,0.9999993,4.5289278e-07,https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-7-of-top-10-most-valued-firms-jumps-by-rs-1-55-lakh-cr-reliance-tcs-shine/articleshow/124823225.cms
TCS,2025-10-26T06:01:48Z,Mcap of 7 of top 10 most valued firms jumps by ₹1.55 lakh crore,"From the top 10 pack, Reliance Industries, Bharti Airtel, Tata Consultancy Services (TCS), State Bank of India, Bajaj Finance, Infosys, and Life Insurance Corporation of India (LIC) were the gainers",negative,0.9992105,0.0007258015,6.3758736e-05,https://www.thehindubusinessline.com/markets/mcap-of-7-of-top-10-most-valued-firms-jumps-by-155-lakh-crore/article70204248.ece
TCS,2025-10-25T21:54:37Z,Not all snakes kill! Understanding non-venomous snakebites and fear they cause,"Fear of snakes is common, especially in Sri Lanka. However, most snakebites involve non-venomous species. These bites cause minor issues like pain and swelling, not serious threats. Misinformation and panic lead to harmful remedies and unnecessary distress. P…",positive,0.012435869,5.1065937e-05,0.987513,https://timesofindia.indiatimes.com/etimes/trending/not-all-snakes-kill-understanding-non-venomous-snakebites-and-fear-they-cause/articleshow/124818789.cms
TCS,2025-10-25T16:59:50Z,"‘Our Heritage Is our identity’: Chowna Mein inaugurates Tagin Heritage Centre, calls for balance between modernity and tradition","In a celebration that blended culture, scholarship, and community pride, Arunachal Pradesh Deputy Chief Minister Chowna Mein on Saturday inaugurated the TCS Secretariat Building-cum-Tagin Heritage Centre at Daporijo, marking a milestone in the Tagin community…",neutral,0.23332739,0.7666437,2.8908267e-05,https://www.syllad.com/our-heritage-is-our-identity-chowna-mein-inaugurates-tagin-heritage-centre-calls-for-balance-between-modernity-and-tradition/
TCS,2025-10-25T15:58:26Z,‘India has the most complete public digital finance stack in the world’: Copenhagen Fintech CEO Thomas Krogh Jensen,"India and Denmark can collaborate in multiple areas, including sustainable finance, cross-border payments and wealth/insurtech and MSME digitisation, said Thomas Krogh Jensen, CEO, Copenhagen Fintech.",negative,0.9954644,0.004534376,1.2959746e-06,https://indianexpress.com/article/business/public-digital-finance-stack-copenhagen-fintech-ceo-thomas-krogh-jensen-10326912/
TCS,2025-10-25T14:40:11Z,7k-Mile 2016 Subaru WRX STi Limited,"This 2016 Subaru WRX STi Limited has 7k miles and was purchased new by the seller. Finished in blue over black and red upholstery, it is powered by a turbocharged 2.5-liter flat-four linked with a six-speed manual transaxle, a Driver-Controlled Center Differe…",negative,0.99999166,5.449091e-06,2.8644895e-06,https://bringatrailer.com/listing/2016-subaru-wrx-sti-47/
TCS,2025-10-25T07:07:30Z,Just 19 stocks corner half of Rs 2.7 lakh crore mutual fund inflows in 2025,"In 2025, Indian mutual funds deployed half of their equity inflows into only 19 stocks, including SBI, Reliance, and Swiggy, reflecting high concentration amid negative returns and cautious cash management.",positive,0.0041614757,4.5926895e-06,0.9958339,https://economictimes.indiatimes.com/markets/stocks/news/just-19-stocks-corner-half-of-rs-2-7-lakh-crore-mutual-fund-inflows-in-2025/articleshow/124801094.cms
TCS,2025-10-25T05:21:13Z,Violence during Tiprasa Civil Society bandh leaves 12 injured in Tripura’s Dhalai district; curfew imposed in Kamalpur,"Tension grips Tripura's Kamalpur sub-division after a 24-hour bandh by Tiprasa Civil Society (TCS) resulted in 12 injuries, including officials and traders. Activists resorted to arson and looting, prompting prohibitory orders and a stern warning from Chief M…",positive,0.0016182354,0.00015427856,0.99822754,https://economictimes.indiatimes.com/news/india/violence-during-tiprasa-civil-society-bandh-leaves-12-injured-in-tripuras-dhalai-district-curfew-imposed-in-kamalpur/articleshow/124799677.cms
