symbol,publishedAt,title,description,sentiment,neg,neu,pos,url
ONGC,2025-10-27T11:53:35Z,"Markets rally 0.67% on US-China trade optimism, Fed rate cut hopes","Among Nifty 50 constituents, Grasim Industries emerged as the top gainer, surging 3.22% to close at ₹2,932.70, followed by SBI Life which jumped 3.16% to ₹1,898.00",neutral,1.2907286e-07,0.9999995,3.3416683e-07,https://www.thehindubusinessline.com/markets/markets-rally-067-on-us-china-trade-optimism-fed-rate-cut-hopes/article70208320.ece
ONGC,2025-10-27T08:39:48Z,"Sensex gains 482 points in afternoon trade on global optimism, SBI Life jumps 3.4%","Equity benchmarks extended their morning rally into the afternoon session on Monday, with the Sensex rising 481.63 points (0.57 per cent) to 84,693.51 and the Nifty climbing 145.25 points (0.56 per cent) to 25,940.40 as of 1:45 pm, building on the positive mo…",neutral,3.2691443e-07,0.99999964,2.2825994e-08,https://www.thehindubusinessline.com/markets/stock-markets/sensex-gains-482-points-in-afternoon-trade-on-global-optimism-sbi-life-jumps-34/article70207769.ece
ONGC,2025-10-27T04:50:22Z,"Markets open higher on US-China trade deal hopes, Fed rate cut expectations","Markets rise on US-China trade deal optimism and Fed rate cut expectations, with SBI Life Insurance leading gains.",neutral,1.3161106e-08,1.0,6.056554e-09,https://www.thehindubusinessline.com/markets/stock-markets/markets-open-higher-on-us-china-trade-deal-hopes-fed-rate-cut-expectations/article70207148.ece
ONGC,2025-10-27T04:01:08Z,"Five Stocks To Buy: ICICI Bank, Vedanta, ONGC And Two Others","NDTV Profit brought these five stocks for Monday's session from various analysts' recommendations. These stocks include ICICI Bank Ltd., Vedanta Ltd., Oil and Natural Gas Corporation Ltd., Cholamandalam Investment and Fin Co Ltd., and Cummins India Ltd.",negative,0.9902598,0.009307617,0.00043256892,https://www.ndtvprofit.com/markets/five-stocks-to-buy-icici-bank-vedanta-ongc-and-two-others
ONGC,2025-10-27T03:36:42Z,"Q2 Results Live Today: Adani Energy, IOC, Indus Towers, Bata India, SRF, Supreme Ind, KFin Tech, Hatsun, PNB Housing, JK Tyre, Tata Investment to announce Q2 results","Q2 Results 27th October, 2025 live updates: Find all the latest Q2 results 2025 updates of Indian Oil Corporation, Adani Energy Solutions, Indus Towers, SRF, Supreme Industries, Tata Investment Corporation, Sona BLW Precision Forgings, Sumitomo Chemical India…",negative,0.999974,2.5253032e-05,7.0525897e-07,https://www.thehindubusinessline.com/markets/q2-results-live-updates-adani-energy-indus-towers-bata-india-srf-supreme-ind-kfin-tech-hatsun-ioc-pnb-housing-jk-tyre-tata-investment-kotak-mahindra-bank-dr-reddys-itc-hotels-coforge-27-october-2025/article70197416.ece
ONGC,2025-10-27T03:00:57Z,India needs major hydrocarbon discoveries to meet energy demands: Petroleum Secretary,"India must accelerate hydrocarbon exploration to meet future energy needs, leveraging AI and seismic tech, says Petroleum Secretary Pankaj Jain.",negative,0.9998721,0.000109545006,1.8369801e-05,https://www.thehindubusinessline.com/markets/commodities/india-needs-major-hydrocarbon-discoveries-to-meet-energy-demands-petroleum-secretary/article70207032.ece
ONGC,2025-10-27T01:10:19Z,All You Need To Know Before Going Into Trade On Monday,"The benchmark indices ended in red with Nifty ending below the 25,800 mark. Nifty 50 ended 0.37% lower at 25,795.15 and Sensex closed 0.41% lower at 84,211.88 on Friday. The Nifty fell over 0.67% during the day to 25,718.20, while the Sensex was down 0.71% to…",positive,0.038631413,0.000874881,0.9604937,https://www.ndtvprofit.com/markets/stock-market-today-all-you-need-to-know-before-going-into-trade-on-oct-27
ONGC,2025-10-27T00:09:21Z,"Will Nifty’s rally stall near 26,000 or break past its record highs soon?","Nifty may pause its rally near record highs. Analysts suggest dips are buying opportunities. Banking and metals sectors are highlighted. Support is seen at 25,400-25,500. A potential breakout from a Cup and Handle pattern is noted. Medium-term outlook remains…",neutral,0.13123712,0.865878,0.0028848962,https://economictimes.indiatimes.com/markets/stocks/news/will-niftys-rally-stall-near-26000-or-break-past-its-record-highs-soon/articleshow/124837096.cms
ONGC,2025-10-26T06:17:23Z,OVL Seeks Legal Advice After US Sanctions Oilfield With Indian Stake,"ONGC Videsh Ltd has sought legal opinion after the United States imposed sanctions on a Russian oilfield in which a consortium of Indian companies holds a 49.9 per cent stake, sources said.",negative,0.9924331,0.0015795195,0.005987366,https://www.ndtvprofit.com/business/ovl-seeks-legal-advice-after-us-sanctions-oilfield-with-indian-stake
ONGC,2025-10-26T05:39:08Z,ONGC Videsh seeks legal advice as US sanctions hit Russian oilfield with Indian stake: Report,"ONGC Videsh Ltd is seeking legal counsel after the US imposed sanctions on a Russian oilfield where Indian companies collectively hold a 49.9% stake. While Indian stakes are below the 50% threshold for direct sanctions, OVL aims to ensure compliance with OFAC…",negative,0.99839103,0.0009669979,0.0006419376,https://economictimes.indiatimes.com/industry/energy/oil-gas/ongc-videsh-seeks-legal-advice-as-us-sanctions-hit-russian-oilfield-with-indian-stake-report/articleshow/124822782.cms
ONGC,2025-10-25T12:27:48Z,Children of second wife also entitled to inherit their late Hindu father’s ancestral property: Odisha High Court,Children from a late Hindu husband's first and second marriages will share his ancestral property. The Odisha High Court clarified that offspring from a voidable marriage have inheritance rights. Their share is limited to what their parent would have received…,negative,0.9999652,5.539229e-06,2.9358911e-05,https://economictimes.indiatimes.com/wealth/legal/will/children-of-second-wife-also-entitled-to-inherit-their-late-hindu-fathers-ancestral-property-odisha-high-court/articleshow/124802883.cms
ONGC,2025-10-25T08:25:05Z,"Markets pricey with modest EPS growth; autos, hospitality offer opportunities: Venkatesh Balasubramaniam of JM Financial","Venkatesh Balasubramaniam highlights expensive Indian markets with muted EPS growth, cautious sector bets, and selective opportunities in autos, hospitality, mid-cap IT, and energy amid rising oil prices and IPO exuberance.",neutral,0.01316195,0.98671573,0.00012230342,https://economictimes.indiatimes.com/markets/expert-view/markets-pricey-with-modest-eps-growth-autos-hospitality-offer-opportunities-venkatesh-balasubramaniam-of-jm-financial/articleshow/124802209.cms
ONGC,2025-10-24T14:28:01Z,Markets snap six-day rally as trade policy concerns trigger profit booking,"Sectoral performance was mixed, with Nifty Metal emerging as the top gainer, rising 1.03 per cent, while Nifty Healthcare and Nifty Private Banks were the worst performers",positive,0.00012975837,0.017237358,0.9826329,https://www.thehindubusinessline.com/markets/stock-markets/markets-snap-six-day-rally-as-trade-policy-concerns-trigger-profit-booking/article70198068.ece
ONGC,2025-10-24T07:54:30Z,"Sensex, Nifty pare early gains on profit booking; HUL, Laurus Labs, Colgate shares decline, Hindalco lead gainers","Benchmark indices declined on Friday as investors engaged in profit-taking after a six-day rally fueled by optimism over easing global trade tensions between India and the US, and a possible recovery in domestic corporate earnings.",positive,1.1560793e-05,0.00036587045,0.9996226,https://www.thehindubusinessline.com/markets/stock-markets/top-gainers-losers-on-nse-bse-today-24th-oct-sensex-nifty-pare-early-gains-on-profit-booking-hul-laurus-labs-colgate-shares-decline-hindalco-lead-gainers/article70197102.ece
ONGC,2025-10-24T05:41:06Z,"Landlord wins tenant eviction case for providing signed rent receipts, despite tenant’s son not signing them: Supreme Court order explained","A landlord has won an eviction case in the Supreme Court. The court ruled that signed rent receipts are sufficient proof of a landlord-tenant relationship under the Karnataka Rent Act, 1999. This decision allows eviction even when the tenant disputes the land…",negative,0.9994562,0.0002649211,0.00027881537,https://economictimes.indiatimes.com/wealth/legal/will/landlord-wins-tenant-eviction-case-for-providing-signed-rent-receipts-despite-tenants-son-not-signing-them-supreme-court-order-explained/articleshow/124777006.cms
ONGC,2025-10-24T04:48:31Z,"Nifty holds gains amid trade deal hopes, but oil surge and FII selling cap rally","Nifty 50 opened at 25,935.10 and was trading at 25,910.40 at 9:40 am, up 0.07% from its previous close; Sensex opened at 84,667.23 and was trading at 84,584.24, gaining 0.03% per cent on its previous close",neutral,0.0022456315,0.9977464,7.991145e-06,https://www.thehindubusinessline.com/markets/stock-markets/nifty-holds-gains-amid-trade-deal-hopes-but-oil-surge-and-fii-selling-cap-rally/article70196644.ece
ONGC,2025-10-24T03:44:50Z,"Oil India, ONGC, BPCL, other oil-sensitive stocks in focus as US sanctions on Russia send crude prices soaring","Shares of oil and gas firms including Oil India, ONGC, Indian Oil, and BPCL are in focus after crude oil surged over 5% overnight, heading for its strongest weekly gain since mid-June. The rally followed U.S. sanctions on Russia’s top oil producers, raising s…",neutral,0.0065775667,0.9919932,0.0014292229,https://economictimes.indiatimes.com/markets/stocks/news/oil-india-ongc-bpcl-other-oil-sensitive-stocks-in-focus-as-us-sanctions-on-russia-send-crude-prices-soaring/articleshow/124775912.cms
ONGC,2025-10-24T02:43:54Z,"Cipla, IndusInd International Holdings, Wonderland Foods, Hero MotoCorp, Premier Energies, Welspun Enterprises, Coal India, NTPC Green Energy stocks to see action today","Stocks to watch today include Cipla, IndusInd, Wonderland Foods, Hero MotoCorp, Premier Energies, Welspun, Coal India, and NTPC Green Energy.",negative,0.9999496,2.4947649e-05,2.5549158e-05,https://www.thehindubusinessline.com/markets/cipla-indusind-international-holdings-wonderland-foods-hero-motocorp-premier-energies-welspun-enterprises-coal-india-ntpc-green-energy-stocks-to-see-action-today/article70196523.ece
ONGC,2025-10-24T00:00:00Z,India to tighten Moscow oil tap after US sanctions,"Indian refiners are preparing to significantly reduce imports of Russian oil. This comes after the United States imposed sanctions on major Russian oil exporters, Rosneft and Lukoil. The strict enforcement of these sanctions could disrupt global oil markets. …",positive,0.00039486814,9.9698445e-05,0.9995054,https://economictimes.indiatimes.com/industry/energy/oil-gas/india-to-tighten-moscow-oil-tap-after-us-sanctions/articleshow/124770209.cms
ONGC,2025-10-24T00:00:00Z,India to tighten Moscow oil tap after US sanctions,"Indian refiners are preparing to significantly reduce imports of Russian oil. This comes after the United States imposed sanctions on major Russian oil exporters, Rosneft and Lukoil. The strict enforcement of these sanctions could disrupt global oil markets. …",positive,0.00039486814,9.9698445e-05,0.9995054,https://economictimes.indiatimes.com/industry/energy/oil-gas/india-to-tighten-moscow-oil-tap-after-us-sanctions/articleshow/124770307.cms
ONGC,2025-10-23T06:33:31Z,China and India to face supply jolt as U.S. targets Russia's oil giants,"U.S. decision to sanction Russia's two largest oil companies threatens to disrupt the energy lifeline of India and China, industry experts said.",positive,2.946049e-06,1.8853996e-06,0.9999951,https://www.cnbc.com/2025/10/23/china-india-us-russia-oil-sanctions-rosneft-lukoil.html
ONGC,2025-10-23T01:08:10Z,"Stock Market Live Updates 23 October 2025: Markets surge up on first full trading day of Samvat 2082; Sensex scales 85,000 mark","Sensex, Nifty, Share Prices LIVE: After opening above the 85,000 mark, Sensex traded 527.32 points or 0.62 per cent higher at 84,953.66 at 9.20 am. Nifty 50 climbed 137.75 points or 0.53 per cent to 26,006.35",negative,0.99852246,0.0014766284,9.597504e-07,https://www.thehindubusinessline.com/markets/stock-market-live-updates-23-october-2025-markets-surge-up-on-first-full-trading-day-of-samvat-2082-sensex-scales-85000-mark/article70187388.ece
ONGC,2025-10-23T00:40:00Z,"Day Trading Guide for October 23, 2025: Intraday supports, resistances for Nifty50 stocks","Day Trading Guide gives you the key intraday supports and resistances to watch out for on the Nifty Futures and other widely traded stocks such as Reliance Industries, Infosys, HDFC Bank, TCS, SBI",negative,0.9999883,6.763707e-06,4.9100418e-06,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-october-23-2025-intraday-supports-resistances-for-nifty50-stocks/article70190536.ece
ONGC,2025-10-22T09:15:54Z,"Delhi High Court backs landlord in 14-year eviction dispute, rules tenant must vacate even without detailed justification",A landlord has won a 14-year eviction battle in Delhi. The Delhi High Court ruled that landlords do not need to specify the exact reason for personal use of a property. This decision overturns a lower court's ruling that dismissed the landlord's petition. The…,negative,0.9543095,0.010439321,0.0352512,https://economictimes.indiatimes.com/wealth/legal/will/delhi-high-court-backs-landlord-in-14-year-eviction-dispute-rules-tenant-must-vacate-even-without-detailed-justification/articleshow/124736803.cms
ONGC,2025-10-22T09:15:54Z,Landlord wins 14-year-old tenant eviction case; Delhi High Court says “precise reason for personal use” not mandatory,A landlord has won a 14-year eviction battle in Delhi. The Delhi High Court ruled that landlords do not need to specify the exact reason for personal use of a property. This decision overturns a lower court's ruling that dismissed the landlord's petition. The…,negative,0.9809452,0.009411866,0.009642885,https://economictimes.indiatimes.com/wealth/legal/will/landlord-wins-14-year-old-tenant-eviction-case-delhi-high-court-says-precise-reason-for-personal-use-not-mandatory/articleshow/124736803.cms
ONGC,2025-10-22T07:26:23Z,"Jobless doctor wins Rs 15,000 monthly maintenance payment from husband who is an ONGC employee earning Rs 74,000: Madhya Pradesh High Court order","A doctor, jobless and pursuing her MD, successfully appealed to the Madhya Pradesh High Court. She was granted Rs 15,000 monthly maintenance from her husband, an ONGC technician earning Rs 74,000. The court overturned a lower court's decision, emphasizing a w…",negative,0.87606126,0.07008723,0.053851485,https://economictimes.indiatimes.com/wealth/legal/will/jobless-doctor-wins-rs-15000-monthly-maintenance-payment-from-husband-who-is-an-ongc-employee-earning-rs-74000-madhya-pradesh-high-court-order/articleshow/124719277.cms
ONGC,2025-10-22T07:26:23Z,"Jobless doctor wins Rs 15,000 monthly maintenance from ONGC employee husband earning Rs 74,000: Madhya Pradesh High Court order","A doctor, jobless and pursuing her MD, successfully appealed to the Madhya Pradesh High Court. She was granted Rs 15,000 monthly maintenance from her husband, an ONGC technician earning Rs 74,000. The court overturned a lower court's decision, emphasizing a w…",negative,0.91945994,0.030579424,0.049960572,https://economictimes.indiatimes.com/wealth/legal/will/jobless-doctor-wins-rs-15000-monthly-maintenance-from-ongc-employee-husband-earning-rs-74000-madhya-pradesh-high-court-order/articleshow/124719277.cms
ONGC,2025-10-22T07:26:23Z,"Jobless wife wins Rs 15,000 monthly maintenance from ONGC employee husband earning Rs 74,000: Madhya Pradesh High Court order","A who is a doctor, pursuing her MD, successfully appealed to the Madhya Pradesh High Court. She was granted Rs 15,000 monthly maintenance from her husband, an ONGC technician earning Rs 74,000. The court overturned a lower court's decision, emphasizing a wife…",negative,0.8450511,0.08164216,0.07330675,https://economictimes.indiatimes.com/wealth/legal/will/jobless-wife-wins-rs-15000-monthly-maintenance-from-ongc-employee-husband-earning-rs-74000-madhya-pradesh-high-court-order/articleshow/124719277.cms
ONGC,2025-10-21T18:09:12Z,"State-run oil and gas companies spend ₹46,600 cr - 35% of FY26 capex target till August","State-run oil and gas firms have invested ₹46,600 crore in the initial five months of this fiscal year. This represents 35% of their total annual capital expenditure goal. ONGC and IOC are leading these investments. Companies are focusing on field redevelopme…",negative,0.99999905,5.6273655e-07,3.7221372e-07,https://economictimes.indiatimes.com/industry/energy/oil-gas/state-run-oil-and-gas-companies-spend-46600-cr-35-of-fy26-capex-target-till-august/articleshow/124727189.cms
ONGC,2025-10-21T07:45:51Z,Tax claims in India by foreign companies without office or active contracts valid: Supreme Court,"A recent Supreme Court ruling allows foreign companies to claim tax deductions and carry forward losses even during inactive periods, provided they maintain a business connection in India. While clarifying benefits for MNCs, it also increases their exposure b…",negative,0.94044095,0.051809713,0.0077493605,https://www.livemint.com/industry/tax-claims-india-foreign-companies-mncs-supreme-court-11761022327891.html
ONGC,2025-10-18T01:00:48Z,Azerbaijan boosts gas production,"In the first nine months of this year, 10.2 billion cubic metres of gas were produced from the Azeri-Chirag-Gunashli (ACG) block in the Azerbaijani sector of the Caspian Sea, according to operational data released by the Ministry of Energy.",neutral,3.4177965e-08,1.0,6.7680923e-09,https://anewz.tv/business/economy/14381/azerbaijan-boosts-gas-production/news
ONGC,2025-10-17T08:16:35Z,Uttarakhand HC lifts 31-year-old ban on hiring contract workers at ONGC,The Uttarakhand High Court has cancelled a 31-year-old government order. This order had stopped the hiring of contract workers at ONGC. The court found the notification was issued without proper consultation. This decision lacked a strong factual basis. The r…,negative,0.6566413,0.004983016,0.33837566,https://economictimes.indiatimes.com/jobs/government-jobs/uttarakhand-hc-lifts-31-year-old-ban-on-hiring-contract-workers-at-ongc/articleshow/124624361.cms
ONGC,2025-10-17T01:07:00Z,"Day Trading Guide for October 17, 2025: Intraday supports, resistances for Nifty50 stocks","The Day Trading Guide provides key intraday support and resistance levels to watch for on Nifty Futures and widely traded stocks such as Reliance Industries, ONGC, Infosys, TCS, HDFC Bank, SBI and ITC",negative,0.99999297,2.898378e-06,4.149779e-06,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-october-17/article70171336.ece
ONGC,2025-10-16T12:05:58Z,Broker’s call: Ador Welding (Hold),"Ador Welding's Q2-FY26 performance shows steady growth, with expectations of sustained margins and strategic growth opportunities ahead.",neutral,8.663691e-09,1.0,4.2639683e-09,https://www.thehindubusinessline.com/markets/brokers-call-ador-welding-hold/article70171174.ece
ONGC,2025-10-16T02:33:57Z,"Why stocks like ITC Hotels, Hero MotoCorp, NTPC Green, JK Cement and more will stay in focus today","Aditya Infotech, ITC Hotels, Lemon Tree, Power Mech, Kaynes Semicon, MTAR Tech, BEL, Hero MotoCorp, NTPC Green, KEC International, and JK Cement report key expansions, orders, and milestones",neutral,0.0025529377,0.99744356,3.6101226e-06,https://www.thehindubusinessline.com/markets/why-stocks-like-itc-hotels-hero-motocorp-ntpc-green-jk-cement-and-more-will-stay-in-focus-today/article70169803.ece
ONGC,2025-10-15T06:58:30Z,Indian Oil Corp.’s Terra Clean in talks to buy 50% stake in Fourth Partner Energy,"This would be Indian Oil Corp.'s first acquisition in the renewable energy space. The proposed deal involves primary and secondary share transactions, providing a partial exit for Fourth Partner’s stakeholders, including the World Bank and Asian Development B…",negative,0.9997398,0.00024772366,1.2398271e-05,https://www.livemint.com/companies/news/indian-oil-terra-clean-fourth-partner-energy-acquisition-11760502047447.html
ONGC,2025-10-15T00:45:00Z,"Day Trading Guide for October 15, 2025: Intraday supports, resistances for Nifty50 stocks","Day Trading Guide gives you the key intraday supports and resistances to watch out for on the Nifty Futures and other widely traded stocks such as Reliance Industries, Infosys, HDFC Bank, TCS, SBI and ITC",negative,0.9999856,8.892998e-06,5.4804423e-06,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-october-15/article70162608.ece
ONGC,2025-10-14T08:53:46Z,"Sensex, Nifty drag amid metals & financial stocks selloff; LG Electronics India surges","Tata Motors, Tech Mahindra, Wipro, HCL Tech led gainers, while Bajaj Finance, Tata Steel, JSW Steel, Hindalco and Axis Bank dragged the most.",neutral,5.5810483e-06,0.99989164,0.00010269512,https://www.thehindubusinessline.com/markets/stock-markets/sensex-nifty-drag-amid-metals-financial-stocks-selloff-lg-electronics-india-surges/article70161882.ece
ONGC,2025-10-14T07:21:15Z,"Markets slip into red mid-session as financial, metal stocks drag indices","The Sensex slipped 465 points to 81,862.34, while the Nifty 50 fell 133 points to 25,094.55. Market breadth remained weak, with over twice as many stocks declining as advancing.",positive,6.3140294e-07,2.8047864e-06,0.99999654,https://www.thehindubusinessline.com/markets/stock-markets/markets-slip-into-red-mid-session-as-financial-metal-stocks-drag-indices/article70161684.ece
ONGC,2025-10-14T05:38:24Z,"Morgan Stanley, MUFG launch $1 billion sale of Vena Energy India","The sale, code-named Project Indigo, marks Global Infrastructure Partners’ full exit from its decade-long India bet as global investors crowd into the country’s booming renewable energy market.",negative,0.99793786,0.0014571047,0.000605017,https://www.livemint.com/companies/news/morgan-stanley-mufg-blackrock-vena-energy-india-sale-renewable-energy-11760411033900.html
ONGC,2025-10-14T05:30:47Z,Indian Oil Major Expects Oil Prices to Hold Steady Between $60 and $65,"India’s Oil and Natural Gas Corporation expects crude oil prices to remain range-bound between $60 and $65 per barrel “in the current scenario”, with company executives saying they were working to make operations profitable even at these price levels. Said pr…",negative,0.9919234,0.0008333962,0.007243238,https://oilprice.com/Latest-Energy-News/World-News/Indian-Oil-Major-Expects-Oil-Prices-to-Hold-Steady-Between-60-and-65.html
ONGC,2025-10-14T02:11:39Z,"ONGC plans to set up trading company, eyes $1 billion profit",India Business News: NEW DELHI: ONGC is eyeing about $1 billion of profit from a new trading company it plans to set up for buying and selling of crude oil and refined fue.,negative,0.99998426,1.3478457e-05,2.2883557e-06,https://timesofindia.indiatimes.com/business/india-business/ongc-plans-to-set-up-trading-company-eyes-1-billion-profit/articleshow/124541372.cms
ONGC,2025-10-14T00:53:28Z,"Stocks in news: HCL Tech, Tech Mahindra, RBL Bank, Hero MotoCorp, Anand Rathi Wealth","Global markets experienced a downturn due to escalating tariff concerns, impacting domestic sentiment. Investors are advised to maintain a positive bias on the Nifty above 25,000, focusing on quality stocks during dips. Several companies like HCL Tech, Tech M…",positive,0.021125235,0.06913331,0.90974146,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-hcl-tech-tech-mahindra-rbl-bank-hero-motocorp-anand-rathi-wealth/articleshow/124540806.cms
ONGC,2025-10-13T20:11:04Z,"How ONGC plans to achieve ₹9,300 cr worth of cost savings by FY27","The cost reduction would account for about 15% of the planned operational and capital expenditure cost of  ₹62,000 crore during the period.",negative,0.600512,0.3993764,0.00011151135,https://www.livemint.com/companies/news/ongc-savings-of-9-300-cr-cost-optimization-measures-fy27-e-p-operations-bp-oil-crude-prices-mumbai-high-11760370562371.html
ONGC,2025-10-13T20:00:00Z,New Gas Find Set to Transform India's Upstream Production,India’s latest gas discovery in the under-explored Andaman-Nicobar Basin could prove to be a valuable stepping stone towards increased domestic upstream production and greater energy security for the country – but whether the basin can become a significant co…,neutral,6.015032e-05,0.9999336,6.220911e-06,https://oilprice.com/Energy/Natural-Gas/New-Gas-Find-Set-to-Transform-Indias-Upstream-Production.html
ONGC,2025-10-13T16:15:00Z,"ONGC eyes cost optimization as subdued oil prices, maturing fields threaten profits",ONGC is scaling up its supply base at the Pipavav port which is being scaled-up with end-goal of accounting for around two-thirds of the company’s work load on the West coast,negative,0.9290553,0.00954511,0.061399624,https://www.thehindubusinessline.com/companies/ongc-eyes-cost-optimization-as-subdued-oil-prices-maturing-fields-threaten-profits/article70159844.ece
ONGC,2025-10-13T15:55:12Z,ONGC plans oil trading biz with a target of $1 billion annual profit,"ONGC is set to launch an oil trading business next fiscal year in partnership with an international firm, aiming for $1 billion annual profit. This venture will consolidate crude oil purchases from its refiners and production from its overseas subsidiary. Sep…",negative,0.99992883,6.741202e-05,3.7443635e-06,https://economictimes.indiatimes.com/industry/energy/oil-gas/ongc-plans-oil-trading-biz-with-a-target-of-1-billion-annual-profit/articleshow/124531566.cms
ONGC,2025-10-13T15:22:32Z,"Buy, Sell Or Hold: Britannia Industries, L&T, UNO Minda, ONGC, SAIL",Should you add shares of Steel Authority of India Ltd.? Should you hold shares of Larsen & Toubro Ltd. at the current market price? Have you lost the chance to buy shares of Oil & Natural Gas Corp. at an attractive price? Is it the right time to enter Britann…,negative,0.9047435,0.09473775,0.00051873276,https://www.ndtvprofit.com/markets/buy-sell-or-hold-britannia-industries-larsen-and-toubro-uno-minda-ongc-sail-reliance-power
ONGC,2025-10-13T08:00:36Z,"Sensex, Nifty decline on global trade concerns; Tata Motors, Infosys lead losers","Sensex traded 224.00 points or 0.27 per cent lower at 82,276.82 at 1.18 pm, and Nifty 50 was down by 74.45 points or 0.29 per cent to 25,210.90",positive,2.777701e-06,6.584233e-06,0.9999906,https://www.thehindubusinessline.com/markets/stock-markets/top-gainers-losers-today-13th-oct-sensex-nifty-decline-on-global-trade-concerns-tata-motors-infosys-lead-losers/article70157751.ece
